Old_Route_ID,Old_Name,Action_Taken,New_Route_ID,Residential_Score,Commercial_Score,Composite_Demand_Score,Overlap_Metric,Population_Served,Old_Wait_Time,New_Wait_Time,Fleet_Required,Route_KM,HV_POI_Count,Sharp_Turns,Junction_Penalty_Min,OSRM_Duration_S,Cycle_Time_Min,Geo_Source,Fleet_Imputed,Reasoning_String
R0274,JANIPUR ↔ MUTHI VILLAGE,RETAINED_AS_FEEDER,FDR-046,8600.95,537.8,9138.75,0.2113,111950,21,15,3,13.016,7,10,5.0,786.6,41.7,OSRM,True,"Route R0274 (JANIPUR ↔ MUTHI VILLAGE) retained as Feeder FDR-046. Distinct catchment of 111,950 residents across 13.0 km (overlap 21.1%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 21 min currently). Residential score 8601.0/km | Commercial score 537.8/km."
R0275,JANIPUR ↔ SUM TOPH MAKWAL,RETAINED_AS_FEEDER,FDR-320,1850.48,139.07,1989.55,0.0855,109774,21,15,11,59.322,9,11,5.5,3887.0,161.7,OSRM,True,"Route R0275 (JANIPUR ↔ SUM TOPH MAKWAL) retained as Feeder FDR-320. Distinct catchment of 109,774 residents across 59.3 km (overlap 8.6%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 11 minibuses targets 15-min headway (from 21 min currently). Residential score 1850.5/km | Commercial score 139.1/km."
R0279,JANIPUR ↔ TRIKUTA NAGAR,RETAINED_AS_FEEDER,FDR-025,9034.55,943.58,9978.13,0.2539,93354,20,15,3,10.333,12,9,4.5,728.4,38.3,OSRM,True,"Route R0279 (JANIPUR ↔ TRIKUTA NAGAR) retained as Feeder FDR-025. Distinct catchment of 93,354 residents across 10.3 km (overlap 25.4%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 20 min currently). Residential score 9034.5/km | Commercial score 943.6/km."
R0282,JANIPUR ↔ MAKWAL CAMP,RETAINED_AS_FEEDER,FDR-321,1850.48,139.07,1989.55,0.0855,109774,21,15,11,59.322,9,11,5.5,3887.0,161.7,OSRM,True,"Route R0282 (JANIPUR ↔ MAKWAL CAMP) retained as Feeder FDR-321. Distinct catchment of 109,774 residents across 59.3 km (overlap 8.6%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 11 minibuses targets 15-min headway (from 21 min currently). Residential score 1850.5/km | Commercial score 139.1/km."
R0289,JANIPUR ↔ MALKEY CHAK MAKWAL,RETAINED_AS_FEEDER,FDR-322,1850.48,139.07,1989.55,0.0855,109774,21,15,11,59.322,9,11,5.5,3887.0,161.7,OSRM,True,"Route R0289 (JANIPUR ↔ MALKEY CHAK MAKWAL) retained as Feeder FDR-322. Distinct catchment of 109,774 residents across 59.3 km (overlap 8.6%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 11 minibuses targets 15-min headway (from 21 min currently). Residential score 1850.5/km | Commercial score 139.1/km."
R0290,JANIPUR ↔ MUTHI MISHRI WALA,RETAINED_AS_FEEDER,FDR-027,9168.81,648.93,9817.74,0.2405,98904,16,15,3,10.787,7,6,3.0,612.1,30.4,OSRM,True,"Route R0290 (JANIPUR ↔ MUTHI MISHRI WALA) retained as Feeder FDR-027. Distinct catchment of 98,904 residents across 10.8 km (overlap 24.1%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 16 min currently). Residential score 9168.8/km | Commercial score 648.9/km."
R0291,JANIPUR ↔ LADORE,RETAINED_AS_FEEDER,FDR-124,6716.04,355.96,7072.0,0.1645,132071,20,15,4,19.665,7,9,4.5,1226.2,57.4,OSRM,True,"Route R0291 (JANIPUR ↔ LADORE) retained as Feeder FDR-124. Distinct catchment of 132,071 residents across 19.7 km (overlap 16.4%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 20 min currently). Residential score 6716.0/km | Commercial score 356.0/km."
R0295,JANIPUR ↔ GUJJAR NAGAR,RETAINED_AS_FEEDER,FDR-114,6941.74,401.79,7343.53,0.1443,224600,18,15,6,32.355,16,6,3.0,2062.6,86.0,OSRM,True,"Route R0295 (JANIPUR ↔ GUJJAR NAGAR) retained as Feeder FDR-114. Distinct catchment of 224,600 residents across 32.4 km (overlap 14.4%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 6 minibuses targets 15-min headway (from 18 min currently). Residential score 6941.7/km | Commercial score 401.8/km."
R0296,JANIPUR ↔ GHO SANDWAN,RETAINED_AS_FEEDER,FDR-202,5325.43,293.76,5619.19,0.1132,108772,27,15,6,20.425,6,9,4.5,1771.5,78.3,OSRM,True,"Route R0296 (JANIPUR ↔ GHO SANDWAN) retained as Feeder FDR-202. Distinct catchment of 108,772 residents across 20.4 km (overlap 11.3%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 6 minibuses targets 15-min headway (from 27 min currently). Residential score 5325.4/km | Commercial score 293.8/km."
R0299,JANIPUR ↔ LADORE,RETAINED_AS_FEEDER,FDR-125,6716.04,355.96,7072.0,0.1645,132071,20,15,4,19.665,7,9,4.5,1226.2,57.4,OSRM,True,"Route R0299 (JANIPUR ↔ LADORE) retained as Feeder FDR-125. Distinct catchment of 132,071 residents across 19.7 km (overlap 16.4%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 20 min currently). Residential score 6716.0/km | Commercial score 356.0/km."
R0301,JANIPUR ↔ BARI BRAHMANA,RETAINED_AS_FEEDER,FDR-056,8107.82,659.53,8767.35,0.2197,165959,21,15,5,20.469,15,7,3.5,1419.5,62.5,OSRM,True,"Route R0301 (JANIPUR ↔ BARI BRAHMANA) retained as Feeder FDR-056. Distinct catchment of 165,959 residents across 20.5 km (overlap 22.0%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 21 min currently). Residential score 8107.8/km | Commercial score 659.5/km."
R0302,JANIPUR ↔ LAHORI CHAK,RETAINED_AS_FEEDER,FDR-284,3635.87,0.0,3635.87,0.0407,68918,32,15,7,18.955,0,16,8.0,2018.2,95.8,OSRM,True,"Route R0302 (JANIPUR ↔ LAHORI CHAK) retained as Feeder FDR-284. Distinct catchment of 68,918 residents across 19.0 km (overlap 4.1%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 7 minibuses targets 15-min headway (from 32 min currently). Residential score 3635.9/km | Commercial score 0.0/km."
R0304,JANIPUR ↔ KHAIRI REHAL,RETAINED_AS_FEEDER,FDR-298,2711.09,230.37,2941.46,0.075,61783,23,15,7,22.789,6,12,6.0,2038.9,92.0,OSRM,True,"Route R0304 (JANIPUR ↔ KHAIRI REHAL) retained as Feeder FDR-298. Distinct catchment of 61,783 residents across 22.8 km (overlap 7.5%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 7 minibuses targets 15-min headway (from 23 min currently). Residential score 2711.1/km | Commercial score 230.4/km."
R0305,JANIPUR ↔ CHANNI HIMMAT,RETAINED_AS_FEEDER,FDR-088,7477.64,673.61,8151.25,0.1949,102683,25,15,4,13.732,10,11,5.5,937.9,48.6,OSRM,True,"Route R0305 (JANIPUR ↔ CHANNI HIMMAT) retained as Feeder FDR-088. Distinct catchment of 102,683 residents across 13.7 km (overlap 19.5%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 25 min currently). Residential score 7477.6/km | Commercial score 673.6/km."
R0308,JANIPUR ↔ KULWAL,RETAINED_AS_FEEDER,FDR-188,5354.65,399.01,5753.66,0.1532,194588,26,15,9,36.34,16,15,7.5,2917.2,129.1,OSRM,True,"Route R0308 (JANIPUR ↔ KULWAL) retained as Feeder FDR-188. Distinct catchment of 194,588 residents across 36.3 km (overlap 15.3%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 9 minibuses targets 15-min headway (from 26 min currently). Residential score 5354.6/km | Commercial score 399.0/km."
R0310,JANIPUR ↔ CHATHA,RETAINED_AS_FEEDER,FDR-033,8664.44,872.24,9536.68,0.2906,84435,16,15,3,9.745,10,6,3.0,615.4,30.5,OSRM,True,"Route R0310 (JANIPUR ↔ CHATHA) retained as Feeder FDR-033. Distinct catchment of 84,435 residents across 9.7 km (overlap 29.1%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 16 min currently). Residential score 8664.4/km | Commercial score 872.2/km."
R0311,JANIPUR ↔ KHAIRI REHAL,RETAINED_AS_FEEDER,FDR-308,2236.85,265.58,2502.43,0.0787,50535,20,15,6,22.592,6,7,3.5,1840.7,78.6,OSRM,True,"Route R0311 (JANIPUR ↔ KHAIRI REHAL) retained as Feeder FDR-308. Distinct catchment of 50,535 residents across 22.6 km (overlap 7.9%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 6 minibuses targets 15-min headway (from 20 min currently). Residential score 2236.8/km | Commercial score 265.6/km."
R0313,JANIPUR ↔ BADHORI,RETAINED_AS_FEEDER,FDR-234,4751.03,313.43,5064.46,0.1158,219792,21,15,10,46.262,16,15,7.5,3347.5,145.6,OSRM,True,"Route R0313 (JANIPUR ↔ BADHORI) retained as Feeder FDR-234. Distinct catchment of 219,792 residents across 46.3 km (overlap 11.6%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 10 minibuses targets 15-min headway (from 21 min currently). Residential score 4751.0/km | Commercial score 313.4/km."
R0316,JANIPUR ↔ LAKKAR MANDI GANDHI NAGAR,RETAINED_AS_FEEDER,FDR-206,5279.39,304.81,5584.2,0.2171,147221,24,15,7,27.886,10,19,9.5,1864.5,93.3,OSRM,True,"Route R0316 (JANIPUR ↔ LAKKAR MANDI GANDHI NAGAR) retained as Feeder FDR-206. Distinct catchment of 147,221 residents across 27.9 km (overlap 21.7%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 7 minibuses targets 15-min headway (from 24 min currently). Residential score 5279.4/km | Commercial score 304.8/km."
R0317,JANIPUR ↔ KANA CHAK LALYAL,RETAINED_AS_FEEDER,FDR-181,5578.4,260.16,5838.56,0.1291,150098,19,15,6,26.907,7,9,4.5,1711.8,76.0,OSRM,True,"Route R0317 (JANIPUR ↔ KANA CHAK LALYAL) retained as Feeder FDR-181. Distinct catchment of 150,098 residents across 26.9 km (overlap 12.9%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 6 minibuses targets 15-min headway (from 19 min currently). Residential score 5578.4/km | Commercial score 260.2/km."
R0319,JANIPUR ↔ BISHNAH,RETAINED_AS_FEEDER,FDR-147,5925.78,458.44,6384.22,0.164,135724,18,15,5,22.904,12,5,2.5,1689.8,70.5,OSRM,True,"Route R0319 (JANIPUR ↔ BISHNAH) retained as Feeder FDR-147. Distinct catchment of 135,724 residents across 22.9 km (overlap 16.4%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 18 min currently). Residential score 5925.8/km | Commercial score 458.4/km."
R0321,JANIPUR ↔ KUNJWANI B C ROAD,RETAINED_AS_FEEDER,FDR-054,8189.38,659.21,8848.59,0.1564,139760,18,15,4,17.066,12,9,4.5,1096.4,52.4,OSRM,True,"Route R0321 (JANIPUR ↔ KUNJWANI B C ROAD) retained as Feeder FDR-054. Distinct catchment of 139,760 residents across 17.1 km (overlap 15.6%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 18 min currently). Residential score 8189.4/km | Commercial score 659.2/km."
R0322,JANIPUR ↔ SUNJWAN,RETAINED_AS_FEEDER,FDR-118,6785.92,503.17,7289.09,0.1639,111262,22,15,5,16.396,9,9,4.5,1446.3,65.8,OSRM,True,"Route R0322 (JANIPUR ↔ SUNJWAN) retained as Feeder FDR-118. Distinct catchment of 111,262 residents across 16.4 km (overlap 16.4%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 22 min currently). Residential score 6785.9/km | Commercial score 503.2/km."
R0323,JANIPUR ↔ GHO MANHASAN,RETAINED_AS_FEEDER,FDR-247,4660.11,0.0,4660.11,0.0485,62576,31,15,5,13.428,0,11,5.5,1286.8,62.0,OSRM,True,"Route R0323 (JANIPUR ↔ GHO MANHASAN) retained as Feeder FDR-247. Distinct catchment of 62,576 residents across 13.4 km (overlap 4.9%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 31 min currently). Residential score 4660.1/km | Commercial score 0.0/km."
R0324,JANIPUR ↔ SHASTRI NAGAR,RETAINED_AS_FEEDER,FDR-036,8719.36,752.06,9471.42,0.2042,89853,23,15,4,10.305,10,12,6.0,835.4,45.8,OSRM,True,"Route R0324 (JANIPUR ↔ SHASTRI NAGAR) retained as Feeder FDR-036. Distinct catchment of 89,853 residents across 10.3 km (overlap 20.4%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 23 min currently). Residential score 8719.4/km | Commercial score 752.1/km."
R0325,JANIPUR ↔ PATTI,RETAINED_AS_FEEDER,FDR-246,4291.99,368.15,4660.14,0.1252,134069,13,15,5,31.237,13,3,1.5,1526.3,62.0,OSRM,True,"Route R0325 (JANIPUR ↔ PATTI) retained as Feeder FDR-246. Distinct catchment of 134,069 residents across 31.2 km (overlap 12.5%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 13 min currently). Residential score 4292.0/km | Commercial score 368.1/km."
R0327,JANIPUR ↔ BISHNAH,RETAINED_AS_FEEDER,FDR-196,5386.85,299.08,5685.93,0.1475,220640,25,15,10,40.959,13,20,10.0,3276.1,148.6,OSRM,True,"Route R0327 (JANIPUR ↔ BISHNAH) retained as Feeder FDR-196. Distinct catchment of 220,640 residents across 41.0 km (overlap 14.8%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 10 minibuses targets 15-min headway (from 25 min currently). Residential score 5386.9/km | Commercial score 299.1/km."
R0332,JANIPUR ↔ KARWAL,RETAINED_AS_FEEDER,FDR-268,3810.1,296.87,4106.97,0.1474,80214,23,15,5,21.053,7,5,2.5,1609.2,67.4,OSRM,True,"Route R0332 (JANIPUR ↔ KARWAL) retained as Feeder FDR-268. Distinct catchment of 80,214 residents across 21.1 km (overlap 14.7%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 23 min currently). Residential score 3810.1/km | Commercial score 296.9/km."
R0334,JANIPUR ↔ BISHNAH,RETAINED_AS_FEEDER,FDR-154,5836.2,499.0,6335.2,0.1696,134501,15,15,4,23.046,13,7,3.5,1333.7,59.2,OSRM,True,"Route R0334 (JANIPUR ↔ BISHNAH) retained as Feeder FDR-154. Distinct catchment of 134,501 residents across 23.0 km (overlap 17.0%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 15 min currently). Residential score 5836.2/km | Commercial score 499.0/km."
R0336,JANIPUR ↔ BHATHINDI,RETAINED_AS_FEEDER,FDR-117,6728.58,577.41,7305.99,0.2161,84484,24,15,4,12.556,8,10,5.0,911.6,46.4,OSRM,True,"Route R0336 (JANIPUR ↔ BHATHINDI) retained as Feeder FDR-117. Distinct catchment of 84,484 residents across 12.6 km (overlap 21.6%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 24 min currently). Residential score 6728.6/km | Commercial score 577.4/km."
R0338,JANIPUR ↔ BARI BRAHMANA IND  COMPLEX,RETAINED_AS_FEEDER,FDR-122,6698.0,423.63,7121.63,0.1791,193686,25,15,7,28.917,13,13,6.5,2140.8,97.0,OSRM,True,"Route R0338 (JANIPUR ↔ BARI BRAHMANA IND  COMPLEX) retained as Feeder FDR-122. Distinct catchment of 193,686 residents across 28.9 km (overlap 17.9%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 7 minibuses targets 15-min headway (from 25 min currently). Residential score 6698.0/km | Commercial score 423.6/km."
R0339,JANIPUR ↔ KOTLI MIAN FETHY,RETAINED_AS_FEEDER,FDR-239,4556.45,369.98,4926.43,0.1237,141628,21,15,7,31.083,13,13,6.5,2324.1,104.0,OSRM,True,"Route R0339 (JANIPUR ↔ KOTLI MIAN FETHY) retained as Feeder FDR-239. Distinct catchment of 141,628 residents across 31.1 km (overlap 12.4%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 7 minibuses targets 15-min headway (from 21 min currently). Residential score 4556.4/km | Commercial score 370.0/km."
R0340,JANIPUR ↔ SMAILPUR,RETAINED_AS_FEEDER,FDR-078,7752.27,603.57,8355.84,0.1972,173395,21,15,5,22.367,15,7,3.5,1384.5,61.1,OSRM,True,"Route R0340 (JANIPUR ↔ SMAILPUR) retained as Feeder FDR-078. Distinct catchment of 173,395 residents across 22.4 km (overlap 19.7%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 21 min currently). Residential score 7752.3/km | Commercial score 603.6/km."
R0341,JANIPUR ↔ MISHRIWALA,RETAINED_AS_FEEDER,FDR-113,7001.59,358.09,7359.68,0.1712,136867,18,15,4,19.548,7,9,4.5,1070.7,51.4,OSRM,True,"Route R0341 (JANIPUR ↔ MISHRIWALA) retained as Feeder FDR-113. Distinct catchment of 136,867 residents across 19.5 km (overlap 17.1%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 18 min currently). Residential score 7001.6/km | Commercial score 358.1/km."
R0345,JANIPUR ↔ CHATHA,RETAINED_AS_FEEDER,FDR-140,6212.69,403.76,6616.45,0.203,111555,21,15,5,17.956,8,10,5.0,1273.9,60.3,OSRM,True,"Route R0345 (JANIPUR ↔ CHATHA) retained as Feeder FDR-140. Distinct catchment of 111,555 residents across 18.0 km (overlap 20.3%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 21 min currently). Residential score 6212.7/km | Commercial score 403.8/km."
R0348,JANIPUR ↔ BISHNAH,RETAINED_AS_FEEDER,FDR-156,5907.66,412.25,6319.91,0.1618,193458,24,15,8,32.747,15,16,8.0,2617.6,118.7,OSRM,True,"Route R0348 (JANIPUR ↔ BISHNAH) retained as Feeder FDR-156. Distinct catchment of 193,458 residents across 32.7 km (overlap 16.2%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 8 minibuses targets 15-min headway (from 24 min currently). Residential score 5907.7/km | Commercial score 412.2/km."
